phase,scope,layer,method,precision,stdlib,kappa,shape_a,n_seeds,n_attempted,n_finite,n_failed,n_avoidable,n_honest_overflow,cat_finite,cat_denominator_zero,cat_quotient_first_loss,cat_split_form_loss,cat_log_primitive_failure,cat_honest_overflow,cat_cap_reject,cat_cap_exhausted,failure_rate,failure_ci_lo,failure_ci_hi,failure_is_upper_bound,avoidable_rate,avoidable_ci_lo,avoidable_ci_hi,avoidable_is_upper_bound,honest_rate,honest_ci_lo,honest_ci_hi,honest_is_upper_bound,accounting_ok,honest_floor_count,honest_floor_rate,honest_floor_ci_lo,honest_floor_ci_hi,honest_floor_is_upper_bound,near_limit_band_count,honest_minus_floor,within_boundary_band,x2_zero,x2_subnormal,rotation_recoverable,mean_abs_rel_err_log_vs_split,seconds,audit_near_limit_total,audit_near_limit_audited,audit_method_disagreement_total,audit_method_disagreement_audited,audit_subnormal_denominator_total,audit_subnormal_denominator_audited,audit_bulk_failure_total,audit_bulk_failure_audited,audit_uniform_sample_total,audit_uniform_sample_audited,seed
E2,seed,paired,QF,double,libc++,1.5,1.0,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.1688870911726e-17,0,0,0,0,0,0,0,0,0,1000000,100,4005
E2,seed,paired,QF,double,libstdc++,1.5,1.0,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.179113453881886e-17,0,0,0,0,0,0,0,0,0,1000000,100,4005
E2,seed,paired,SPLIT,double,libc++,1.5,1.0,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.179671389634979e-17,0,0,0,0,0,0,0,0,0,1000000,100,4001
E2,seed,paired,SPLIT,double,libstdc++,1.5,1.0,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.17588734980774e-17,0,0,0,0,0,0,0,0,0,1000000,100,4001
E2,seed,paired,SPLIT,double,libc++,1.5,1.0,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.177636624219195e-17,0,0,0,0,0,0,0,0,0,1000000,100,4002
E2,seed,paired,SPLIT,double,libstdc++,1.5,1.0,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.192578397206522e-17,0,0,0,0,0,0,0,0,0,1000000,100,4002
E2,seed,paired,SPLIT,double,libc++,1.5,1.0,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.187537002005332e-17,0,0,0,0,0,0,0,0,0,1000000,100,4003
E2,seed,paired,SPLIT,double,libstdc++,1.5,1.0,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.170965585575509e-17,0,0,0,0,0,0,0,0,0,1000000,100,4003
E2,seed,paired,SPLIT,double,libc++,1.5,1.0,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.18137835167795e-17,0,0,0,0,0,0,0,0,0,1000000,100,4004
E2,seed,paired,SPLIT,double,libstdc++,1.5,1.0,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.169772952470146e-17,0,0,0,0,0,0,0,0,0,1000000,100,4004
E2,seed,paired,SPLIT,double,libc++,1.5,1.0,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.1688870911726e-17,0,0,0,0,0,0,0,0,0,1000000,100,4005
E2,seed,paired,SPLIT,double,libstdc++,1.5,1.0,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.179113453881886e-17,0,0,0,0,0,0,0,0,0,1000000,100,4005
E2,seed,paired,LOG,double,libc++,2,1.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.377192615377117e-17,0,0,0,0,0,0,0,0,0,1000000,100,4001
E2,seed,paired,LOG,double,libstdc++,2,1.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.359137036657359e-17,0,0,0,0,0,0,0,0,0,1000000,100,4001
E2,seed,paired,LOG,double,libc++,2,1.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.358759606298774e-17,0,0,0,0,0,0,0,0,0,1000000,100,4002
E2,seed,paired,LOG,double,libstdc++,2,1.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.374666292233673e-17,0,0,0,0,0,0,0,0,0,1000000,100,4002
E2,seed,paired,LOG,double,libc++,2,1.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.35751405832588e-17,0,0,0,0,0,0,0,0,0,1000000,100,4003
E2,seed,paired,LOG,double,libstdc++,2,1.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.362479533609312e-17,0,0,0,0,0,0,0,0,0,1000000,100,4003
E2,seed,paired,LOG,double,libc++,2,1.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.35344880879058e-17,0,0,0,0,0,0,0,0,0,1000000,100,4004
E2,seed,paired,LOG,double,libstdc++,2,1.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.353442242411178e-17,0,0,0,0,0,0,0,0,0,1000000,100,4004
E2,seed,paired,LOG,double,libc++,2,1.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.359816369426562e-17,0,0,0,0,0,0,0,0,0,1000000,100,4005
E2,seed,paired,LOG,double,libstdc++,2,1.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.353577758993042e-17,0,0,0,0,0,0,0,0,0,1000000,100,4005
E2,seed,paired,QF,double,libc++,2,1.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.377192615377117e-17,0,0,0,0,0,0,0,0,0,1000000,100,4001
E2,seed,paired,QF,double,libstdc++,2,1.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.359137036657359e-17,0,0,0,0,0,0,0,0,0,1000000,100,4001
E2,seed,paired,QF,double,libc++,2,1.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.358759606298774e-17,0,0,0,0,0,0,0,0,0,1000000,100,4002
E2,seed,paired,QF,double,libstdc++,2,1.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.374666292233673e-17,0,0,0,0,0,0,0,0,0,1000000,100,4002
E2,seed,paired,QF,double,libc++,2,1.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.35751405832588e-17,0,0,0,0,0,0,0,0,0,1000000,100,4003
E2,seed,paired,QF,double,libstdc++,2,1.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.362479533609312e-17,0,0,0,0,0,0,0,0,0,1000000,100,4003
E2,seed,paired,QF,double,libc++,2,1.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.35344880879058e-17,0,0,0,0,0,0,0,0,0,1000000,100,4004
E2,seed,paired,QF,double,libstdc++,2,1.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.353442242411178e-17,0,0,0,0,0,0,0,0,0,1000000,100,4004
E2,seed,paired,QF,double,libc++,2,1.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.359816369426562e-17,0,0,0,0,0,0,0,0,0,1000000,100,4005
E2,seed,paired,QF,double,libstdc++,2,1.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.353577758993042e-17,0,0,0,0,0,0,0,0,0,1000000,100,4005
E2,seed,paired,SPLIT,double,libc++,2,1.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.377192615377117e-17,0,0,0,0,0,0,0,0,0,1000000,100,4001
E2,seed,paired,SPLIT,double,libstdc++,2,1.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.359137036657359e-17,0,0,0,0,0,0,0,0,0,1000000,100,4001
E2,seed,paired,SPLIT,double,libc++,2,1.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.358759606298774e-17,0,0,0,0,0,0,0,0,0,1000000,100,4002
E2,seed,paired,SPLIT,double,libstdc++,2,1.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.374666292233673e-17,0,0,0,0,0,0,0,0,0,1000000,100,4002
E2,seed,paired,SPLIT,double,libc++,2,1.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.35751405832588e-17,0,0,0,0,0,0,0,0,0,1000000,100,4003
E2,seed,paired,SPLIT,double,libstdc++,2,1.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.362479533609312e-17,0,0,0,0,0,0,0,0,0,1000000,100,4003
E2,seed,paired,SPLIT,double,libc++,2,1.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.35344880879058e-17,0,0,0,0,0,0,0,0,0,1000000,100,4004
E2,seed,paired,SPLIT,double,libstdc++,2,1.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.353442242411178e-17,0,0,0,0,0,0,0,0,0,1000000,100,4004
E2,seed,paired,SPLIT,double,libc++,2,1.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.359816369426562e-17,0,0,0,0,0,0,0,0,0,1000000,100,4005
E2,seed,paired,SPLIT,double,libstdc++,2,1.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.353577758993042e-17,0,0,0,0,0,0,0,0,0,1000000,100,4005
E2,seed,paired,LOG,double,libc++,5,4.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.575716847348691e-17,0,0,0,0,0,0,0,0,0,1000000,100,4001
E2,seed,paired,LOG,double,libstdc++,5,4.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.559176489567621e-17,0,0,0,0,0,0,0,0,0,1000000,100,4001
E2,seed,paired,LOG,double,libc++,5,4.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.567359341849453e-17,0,0,0,0,0,0,0,0,0,1000000,100,4002
E2,seed,paired,LOG,double,libstdc++,5,4.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.567394308745944e-17,0,0,0,0,0,0,0,0,0,1000000,100,4002
E2,seed,paired,LOG,double,libc++,5,4.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.562284002242301e-17,0,0,0,0,0,0,0,0,0,1000000,100,4003
E2,seed,paired,LOG,double,libstdc++,5,4.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.561928490867634e-17,0,0,0,0,0,0,0,0,0,1000000,100,4003
E2,seed,paired,LOG,double,libc++,5,4.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.572289087184504e-17,0,0,0,0,0,0,0,0,0,1000000,100,4004
E2,seed,paired,LOG,double,libstdc++,5,4.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.554500795203344e-17,0,0,0,0,0,0,0,0,0,1000000,100,4004
E2,seed,paired,LOG,double,libc++,5,4.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.584174286313853e-17,0,0,0,0,0,0,0,0,0,1000000,100,4005
E2,seed,paired,LOG,double,libstdc++,5,4.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.556333976147984e-17,0,0,0,0,0,0,0,0,0,1000000,100,4005
E2,seed,paired,QF,double,libc++,5,4.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.575716847348691e-17,0,0,0,0,0,0,0,0,0,1000000,100,4001
E2,seed,paired,QF,double,libstdc++,5,4.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.559176489567621e-17,0,0,0,0,0,0,0,0,0,1000000,100,4001
E2,seed,paired,QF,double,libc++,5,4.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.567359341849453e-17,0,0,0,0,0,0,0,0,0,1000000,100,4002
E2,seed,paired,QF,double,libstdc++,5,4.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.567394308745944e-17,0,0,0,0,0,0,0,0,0,1000000,100,4002
E2,seed,paired,QF,double,libc++,5,4.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.562284002242301e-17,0,0,0,0,0,0,0,0,0,1000000,100,4003
E2,seed,paired,QF,double,libstdc++,5,4.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.561928490867634e-17,0,0,0,0,0,0,0,0,0,1000000,100,4003
E2,seed,paired,QF,double,libc++,5,4.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.572289087184504e-17,0,0,0,0,0,0,0,0,0,1000000,100,4004
E2,seed,paired,QF,double,libstdc++,5,4.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.554500795203344e-17,0,0,0,0,0,0,0,0,0,1000000,100,4004
E2,seed,paired,QF,double,libc++,5,4.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.584174286313853e-17,0,0,0,0,0,0,0,0,0,1000000,100,4005
E2,seed,paired,QF,double,libstdc++,5,4.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.556333976147984e-17,0,0,0,0,0,0,0,0,0,1000000,100,4005
E2,seed,paired,SPLIT,double,libc++,5,4.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.575716847348691e-17,0,0,0,0,0,0,0,0,0,1000000,100,4001
E2,seed,paired,SPLIT,double,libstdc++,5,4.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.559176489567621e-17,0,0,0,0,0,0,0,0,0,1000000,100,4001
E2,seed,paired,SPLIT,double,libc++,5,4.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.567359341849453e-17,0,0,0,0,0,0,0,0,0,1000000,100,4002
E2,seed,paired,SPLIT,double,libstdc++,5,4.5,1,1000000,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,0,0,0,8.567394308745944e-17,0,0,0,0,0,0,0,0,0,1000000,100,4002
