tag,precision,kappa,shape_a,method,bin_kind,bin_hi,bin_lo,n_in_bin,n_success,success_rate,ci_lo,ci_hi,is_upper_bound,merged,n_seeds,n_total
libstdcxx,float,0.6,0.10000002384185791,SPLIT,log_radius,6.309821203818348,4.872669610935164,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,LOG,log_radius,6.309821203818348,4.872669610935164,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,SPLIT,log_radius,8.336902350193263,6.309821203818348,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,LOG,log_radius,8.336902350193263,6.309821203818348,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,SPLIT,log_radius,11.80700704997085,8.336902350193263,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,LOG,log_radius,11.80700704997085,8.336902350193263,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,SPLIT,log_radius,76.25804729093275,11.80700704997085,500000,499833,0.999666,0.9996113355617747,0.9997147298962795,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,LOG,log_radius,76.25804729093275,11.80700704997085,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,SPLIT,target_upper_tail_q,1.0,0.5,2499700,2499700,1.0,0.9999985242722198,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,LOG,target_upper_tail_q,1.0,0.5,2499700,2499700,1.0,0.9999985242722198,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,QF,target_upper_tail_q,1.0,0.5,2499700,2499700,1.0,0.9999985242722198,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,SPLIT,target_upper_tail_q,0.5,0.1,2000557,2000557,1.0,0.9999981560755065,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,LOG,target_upper_tail_q,0.5,0.1,2000557,2000557,1.0,0.9999981560755065,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,QF,target_upper_tail_q,0.5,0.1,2000557,2000557,1.0,0.9999981560755065,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,SPLIT,target_upper_tail_q,0.1,0.01,449672,449672,1.0,0.9999917965443182,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,LOG,target_upper_tail_q,0.1,0.01,449672,449672,1.0,0.9999917965443182,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,QF,target_upper_tail_q,0.1,0.01,449672,449672,1.0,0.9999917965443182,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,SPLIT,target_upper_tail_q,0.01,0.001,44932,44932,1.0,0.9999179042101107,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,LOG,target_upper_tail_q,0.01,0.001,44932,44932,1.0,0.9999179042101107,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,QF,target_upper_tail_q,0.01,0.001,44932,44932,1.0,0.9999179042101107,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,SPLIT,target_upper_tail_q,0.001,0.0001,4659,4659,1.0,0.9992085384292099,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,LOG,target_upper_tail_q,0.001,0.0001,4659,4659,1.0,0.9992085384292099,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,QF,target_upper_tail_q,0.001,0.0001,4659,4659,1.0,0.9992085384292099,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,SPLIT,target_upper_tail_q,0.0001,1e-05,425,425,1.0,0.9913578436268717,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,LOG,target_upper_tail_q,0.0001,1e-05,425,425,1.0,0.9913578436268717,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,QF,target_upper_tail_q,0.0001,1e-05,425,425,1.0,0.9913578436268717,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,SPLIT,target_upper_tail_q,1e-05,0.0,55,55,1.0,0.9351292391745754,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,LOG,target_upper_tail_q,1e-05,0.0,55,55,1.0,0.9351292391745754,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,QF,target_upper_tail_q,1e-05,0.0,55,55,1.0,0.9351292391745754,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,SPLIT,log_radius,0.05722990830305894,-4.0816312735561695,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,LOG,log_radius,0.05722990830305894,-4.0816312735561695,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,SPLIT,log_radius,0.5046890738364109,0.05722990830305894,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,LOG,log_radius,0.5046890738364109,0.05722990830305894,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,SPLIT,log_radius,0.8715941259609401,0.5046890738364109,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,LOG,log_radius,0.8715941259609401,0.5046890738364109,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,SPLIT,log_radius,1.2346924776510173,0.8715941259609401,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,LOG,log_radius,1.2346924776510173,0.8715941259609401,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,SPLIT,log_radius,1.6295452317827743,1.2346924776510173,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,LOG,log_radius,1.6295452317827743,1.2346924776510173,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,SPLIT,log_radius,2.091032057964304,1.6295452317827743,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,LOG,log_radius,2.091032057964304,1.6295452317827743,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,SPLIT,log_radius,2.673091188656519,2.091032057964304,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,LOG,log_radius,2.673091188656519,2.091032057964304,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,SPLIT,log_radius,3.4859239488780362,2.673091188656519,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,LOG,log_radius,3.4859239488780362,2.673091188656519,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,SPLIT,log_radius,4.873438898446884,3.4859239488780362,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,LOG,log_radius,4.873438898446884,3.4859239488780362,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,SPLIT,log_radius,30.062128502744166,4.873438898446884,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.75,0.25,LOG,log_radius,30.062128502744166,4.873438898446884,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
