phase,tag,stdlib,arch,execution,layer,scope,method,diagnostic_only,precision,kappa,shape_a,seed,n_attempted,cat_finite,cat_denominator_zero,cat_quotient_first_loss,cat_legacy_form_loss,cat_log_primitive_failure,cat_honest_overflow,cat_cap_reject,cat_cap_exhausted,cat_finite_but_wrong,cat_overflow_returned_finite,n_finite,n_avoidable,n_honest,nonfinite_output,candidate_avoidable_count,accounting_ok,accounting_residual,ref_nonrepresentable,honest_minus_ref,rotation_recoverable,near_limit,x2_zero,x2_subnormal,n_rel_err,mean_rel_err_radius,max_rel_err_radius,max_rel_error_threshold,max_log_r_ref,max_finite_log_component,honest_floor_rate,honest_floor_log10,observed_over_floor,audit_margin_log_units,audit_margin_assertions,audit_margin_assertion_failures,audit_min_unambiguous_margin,audited,seed_homogeneity_chi2,seed_homogeneity_p,cross_phase_native_agrees,protocol_sha256,failure_count,failure_n,failure_rate,failure_ci_lo,failure_ci_hi,failure_interval_kind,failure_is_upper_bound,avoidable_count,avoidable_n,avoidable_rate,avoidable_ci_lo,avoidable_ci_hi,avoidable_interval_kind,avoidable_is_upper_bound,honest_count,honest_n,honest_rate,honest_ci_lo,honest_ci_hi,honest_interval_kind,honest_is_upper_bound,boot_estimate,boot_lo,boot_hi,boot_conf,boot_resamples,boot_rng_seed,boot_kind,boot_n_seeds,boot_n_per_seed,boot_resolved,audit_within_margin_of_a_type_limit_total,audit_within_margin_of_a_type_limit_audited,audit_within_margin_of_a_type_limit_rate,audit_method_disagreement_total,audit_method_disagreement_audited,audit_method_disagreement_rate,audit_finite_but_wrong_candidate_total,audit_finite_but_wrong_candidate_audited,audit_finite_but_wrong_candidate_rate,audit_avoidable_loss_candidate_total,audit_avoidable_loss_candidate_audited,audit_avoidable_loss_candidate_rate,audit_subnormal_or_zero_denominator_representable_target_total,audit_subnormal_or_zero_denominator_representable_target_audited,audit_subnormal_or_zero_denominator_representable_target_rate,audit_unambiguous_failure_beyond_margin_total,audit_unambiguous_failure_beyond_margin_audited,audit_unambiguous_failure_beyond_margin_rate,audit_uniform_sample_total,audit_uniform_sample_audited,audit_uniform_sample_rate
p2,libstdcxx,libstdc++,arm64,native,paired,seed,LEGACY,false,double,0.505,0.0050000000000000044,9003,1000000,973544,23485,0,0,0,847,0,0,2124,0,973544,25609,847,24332,NA,true,0,847,0,0,312,24332,4754,975668,3.65441636676468e-05,0.4644926160389249,1.0536712127723509e-08,1375.4653382967226,372.97989002773465,0.0008250174829405983,-3.0835368482207657,29.49270834028122,20.0,694,0,20.277393090619398,28492,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,24332,1000000,0.024332,0.02403089140279435,0.024635868095933072,two_sided_clopper_pearson_0.95,false,25609,1000000,0.025609,0.02530026734830635,0.025920484593884612,two_sided_clopper_pearson_0.95,false,847,1000000,0.000847,0.0007909334197696002,0.0009059894416660068,two_sided_clopper_pearson_0.95,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312,312,1.0,27905,27905,1.0,0,0,1.0,0,0,1.0,176,176,1.0,694,1,0.001,970913,98,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,LEGACY,false,double,0.505,0.0050000000000000044,9004,1000000,974049,23054,0,0,0,808,0,0,2089,0,974049,25143,808,23862,NA,true,0,808,0,0,327,23862,4769,976138,3.52453050547823e-05,0.47491441028607434,1.0536712127723509e-08,1623.0758015546423,372.8053533317805,0.0008250174829405983,-3.0835368482207657,28.923023443029365,20.0,659,0,20.09845238298317,28073,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,23862,1000000,0.023862,0.02356375157800751,0.024163010705115933,two_sided_clopper_pearson_0.95,false,25143,1000000,0.025143,0.02483702520562509,0.025451729492664703,two_sided_clopper_pearson_0.95,false,808,1000000,0.000808,0.0007532607239138539,0.000865663159108439,two_sided_clopper_pearson_0.95,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327,327,1.0,27454,27454,1.0,0,0,1.0,0,0,1.0,193,193,1.0,659,1,0.001,971367,98,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,LEGACY,false,double,0.505,0.0050000000000000044,9005,1000000,973685,23344,0,0,0,799,0,0,2172,0,973685,25516,799,24143,NA,true,0,799,0,0,347,24143,4941,975857,3.4840343548000105e-05,0.4565208101473641,1.0536712127723509e-08,1349.8081175732646,373.00655645398797,0.0008250174829405983,-3.0835368482207657,29.26362228585441,20.0,654,0,20.01802573503801,28531,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,24143,1000000,0.024143,0.02384303795353321,0.024445722664658394,two_sided_clopper_pearson_0.95,false,25516,1000000,0.025516,0.025207815556876168,0.025826936935226846,two_sided_clopper_pearson_0.95,false,799,1000000,0.000799,0.0007445715570764047,0.0008563525698857278,two_sided_clopper_pearson_0.95,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347,347,1.0,27880,27880,1.0,0,0,1.0,0,0,1.0,205,205,1.0,654,1,0.001,970914,98,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,LEGACY,false,double,0.51,0.010000000000000009,9001,1000000,999316,580,0,0,0,1,0,0,103,0,999316,683,1,581,NA,true,0,1,0,0,0,581,246,999419,1.16899194861828e-06,0.2584167483255506,1.0536712127723509e-08,840.4597594691331,371.8309229291066,6.807099853133865e-07,-6.167037878696566,853.5206072120687,20.0,1,0,130.10101419506088,927,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,581,1000000,0.000581,0.0005347234201334094,0.0006302078938444696,two_sided_clopper_pearson_0.95,false,683,1000000,0.000683,0.0006327469956361574,0.0007361806038268331,two_sided_clopper_pearson_0.95,false,1,1000000,1e-06,2.53178076637942e-08,5.571630655166939e-06,two_sided_clopper_pearson_0.95,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,819,819,1.0,0,0,1.0,0,0,1.0,7,7,1.0,1,1,0.001,999173,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,LEGACY,false,double,0.51,0.010000000000000009,9002,1000000,999337,544,0,0,0,0,0,0,119,0,999337,663,0,544,NA,true,0,0,0,0,0,544,232,999456,1.0386033100167806e-06,0.16530779891772138,1.0536712127723509e-08,688.4749787574318,372.07571522540127,6.807099853133865e-07,-6.167037878696566,799.1655943603535,20.0,0,0,inf,876,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,544,1000000,0.000544,0.0004992514998296023,0.0005916813722353986,two_sided_clopper_pearson_0.95,false,663,1000000,0.000663,0.0006135019164245082,0.0007154263543357021,two_sided_clopper_pearson_0.95,false,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,770,770,1.0,0,0,1.0,0,0,1.0,6,6,1.0,0,0,0.001,999224,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,LEGACY,false,double,0.51,0.010000000000000009,9003,1000000,999290,603,0,0,0,0,0,0,107,0,999290,710,0,603,NA,true,0,0,0,0,0,603,249,999397,1.6770246755971208e-06,0.31250471742795694,1.0536712127723509e-08,688.9786412254543,372.2449914188876,6.807099853133865e-07,-6.167037878696566,885.8398040428183,20.0,0,0,inf,952,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,603,1000000,0.000603,0.0005558378852924661,0.0006530925612846647,two_sided_clopper_pearson_0.95,false,710,1000000,0.00071,0.0006587452119015536,0.0007641815187012739,two_sided_clopper_pearson_0.95,false,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,843,843,1.0,0,0,1.0,0,0,1.0,9,9,1.0,0,0,0.001,999148,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,LEGACY,false,double,0.51,0.010000000000000009,9004,1000000,999324,567,0,0,0,1,0,0,108,0,999324,675,1,568,NA,true,0,1,0,0,0,568,260,999432,1.4966248387174258e-06,0.2739691301641125,1.0536712127723509e-08,811.4559759142049,372.77721801717087,6.807099853133865e-07,-6.167037878696566,834.4228999938985,20.0,1,0,101.31249921306073,928,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,568,1000000,0.000568,0.0005222546018953725,0.0006166772446050067,two_sided_clopper_pearson_0.95,false,675,1000000,0.000675,0.0006250476168733148,0.0007278802481583519,two_sided_clopper_pearson_0.95,false,1,1000000,1e-06,2.53178076637942e-08,5.571630655166939e-06,two_sided_clopper_pearson_0.95,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,811,811,1.0,0,0,1.0,0,0,1.0,16,16,1.0,1,1,0.001,999172,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,LEGACY,false,double,0.51,0.010000000000000009,9005,1000000,999330,579,0,0,0,0,0,0,91,0,999330,670,0,579,NA,true,0,0,0,0,0,579,243,999421,1.3095109045454103e-06,0.34007688031556726,1.0536712127723509e-08,674.9296299889352,372.15904183825756,6.807099853133865e-07,-6.167037878696566,850.5824984092732,20.0,0,0,inf,922,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,579,1000000,0.000579,0.0005328047499853879,0.0006281266449203801,two_sided_clopper_pearson_0.95,false,670,1000000,0.00067,0.0006202364124777699,0.0007226916205145418,two_sided_clopper_pearson_0.95,false,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,811,811,1.0,0,0,1.0,0,0,1.0,11,11,1.0,0,0,0.001,999178,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,LEGACY,false,double,0.55,0.050000000000000044,9001,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,NA,true,0,0,0,0,0,0,0,1000000,6.803032004648168e-16,2.842170943040441e-14,1.0536712127723509e-08,168.93487841908944,168.39659981465525,1.4661592253735326e-31,-30.833818862610254,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,LEGACY,false,double,0.55,0.050000000000000044,9002,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,NA,true,0,0,0,0,0,0,0,1000000,6.796535790431994e-16,2.842170943040441e-14,1.0536712127723509e-08,137.30873240073458,136.92576780965797,1.4661592253735326e-31,-30.833818862610254,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,LEGACY,false,double,0.55,0.050000000000000044,9003,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,NA,true,0,0,0,0,0,0,0,1000000,6.811895868236867e-16,2.842170943040441e-14,1.0536712127723509e-08,140.0498861302553,139.70703546199667,1.4661592253735326e-31,-30.833818862610254,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,LEGACY,false,double,0.55,0.050000000000000044,9004,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,NA,true,0,0,0,0,0,0,0,1000000,6.78792220504688e-16,2.842170943040441e-14,1.0536712127723509e-08,162.10562548980297,161.7826154582968,1.4661592253735326e-31,-30.833818862610254,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,LEGACY,false,double,0.55,0.050000000000000044,9005,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,NA,true,0,0,0,0,0,0,0,1000000,6.806744512697595e-16,2.842170943040441e-14,1.0536712127723509e-08,135.04890427076703,134.71108902233348,1.4661592253735326e-31,-30.833818862610254,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,LEGACY,false,double,0.6,0.09999999999999998,9001,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,NA,true,0,0,0,0,0,0,0,1000000,4.011521303397096e-16,1.4210854715201903e-14,1.0536712127723509e-08,84.94642919087121,84.45165627493182,2.1652773135878944e-62,-61.664486474346006,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,LEGACY,false,double,0.6,0.09999999999999998,9002,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,NA,true,0,0,0,0,0,0,0,1000000,4.0192419596172894e-16,1.4210854715202105e-14,1.0536712127723509e-08,68.35110288252103,68.01164397993922,2.1652773135878944e-62,-61.664486474346006,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,LEGACY,false,double,0.6,0.09999999999999998,9003,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,NA,true,0,0,0,0,0,0,0,1000000,4.002465264930973e-16,1.4210854715202105e-14,1.0536712127723509e-08,71.28883309283263,70.98948811306883,2.1652773135878944e-62,-61.664486474346006,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,LEGACY,false,double,0.6,0.09999999999999998,9004,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,NA,true,0,0,0,0,0,0,0,1000000,4.0124454939307685e-16,1.4210854715201903e-14,1.0536712127723509e-08,68.77256454916619,68.18903648410769,2.1652773135878944e-62,-61.664486474346006,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,LEGACY,false,double,0.6,0.09999999999999998,9005,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,NA,true,0,0,0,0,0,0,0,1000000,4.02066289008178e-16,1.4210854715201903e-14,1.0536712127723509e-08,67.8498715559955,67.59121324068872,2.1652773135878944e-62,-61.664486474346006,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,LEGACY,false,double,0.75,0.25,9001,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,NA,true,0,0,0,0,0,0,0,1000000,1.484532764356721e-16,3.552713678800507e-15,1.0536712127723509e-08,27.838830353887268,27.541582338344497,7.226634591858603e-155,-154.14106390442845,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,LEGACY,false,double,0.75,0.25,9002,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,NA,true,0,0,0,0,0,0,0,1000000,1.4864225057760647e-16,3.552713678800507e-15,1.0536712127723509e-08,26.84333804710034,26.615450920175636,7.226634591858603e-155,-154.14106390442845,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,LEGACY,false,double,0.75,0.25,9003,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,NA,true,0,0,0,0,0,0,0,1000000,1.4883942649086475e-16,3.552713678800507e-15,1.0536712127723509e-08,29.758465897320676,29.570692693213985,7.226634591858603e-155,-154.14106390442845,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,LEGACY,false,double,0.75,0.25,9004,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,NA,true,0,0,0,0,0,0,0,1000000,1.4867575168358244e-16,3.552713678800507e-15,1.0536712127723509e-08,27.867140966048257,27.395184676646867,7.226634591858603e-155,-154.14106390442845,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,LEGACY,false,double,0.75,0.25,9005,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,NA,true,0,0,0,0,0,0,0,1000000,1.4895783973304499e-16,3.552713678800507e-15,1.0536712127723509e-08,25.61051167821063,25.397887412477544,7.226634591858603e-155,-154.14106390442845,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,LEGACY,false,double,1.0,0.5,9001,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,NA,true,0,0,0,0,0,0,0,1000000,1.0295381853857286e-16,1.776356839400252e-15,1.0536712127723509e-08,14.42687682612882,14.27346984681194,5.887029691699243e-309,-308.23010377378375,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,LEGACY,false,double,1.0,0.5,9002,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,NA,true,0,0,0,0,0,0,0,1000000,1.0290208937303983e-16,1.776356839400252e-15,1.0536712127723509e-08,13.178054441495343,12.803569774642979,5.887029691699243e-309,-308.23010377378375,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,LEGACY,false,double,1.0,0.5,9003,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,NA,true,0,0,0,0,0,0,0,1000000,1.0269741108387989e-16,1.776356839400252e-15,1.0536712127723509e-08,15.633938642924946,15.590006475044145,5.887029691699243e-309,-308.23010377378375,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,LEGACY,false,double,1.0,0.5,9004,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,NA,true,0,0,0,0,0,0,0,1000000,1.0313499696576686e-16,1.776356839400252e-15,1.0536712127723509e-08,18.486285269587263,18.26141566641381,5.887029691699243e-309,-308.23010377378375,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
