tag,method,precision,kappa,shape_a,scope,seed,bin_kind,bin_index,bin_lo,bin_hi,n_in_bin,n_success,success_definition,success_rate,ci_lo,ci_hi,interval_kind,is_upper_bound,protocol_sha256
libcxx,QF,double,0.501,0.0010000000000000009,seed,9005,target_upper_tail_q,2,0.001,0.01,8933,0,a three-vector reached the caller,0.0,0.0,0.0003352994527915376,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,double,0.501,0.0010000000000000009,seed,9005,target_upper_tail_q,3,0.0001,0.001,888,0,a three-vector reached the caller,0.0,0.0,0.003367888278532294,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,double,0.501,0.0010000000000000009,seed,9005,target_upper_tail_q,4,1e-05,0.0001,100,0,a three-vector reached the caller,0.0,0.0,0.029513049607039932,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,double,0.501,0.0010000000000000009,seed,9005,target_upper_tail_q,5,1e-06,1e-05,10,0,a three-vector reached the caller,0.0,0.0,0.2588655508930522,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,double,0.505,0.0050000000000000044,seed,9001,target_upper_tail_q,0,0.1,1.0,900089,900089,a three-vector reached the caller,1.0,0.9999959016587304,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,double,0.505,0.0050000000000000044,seed,9001,target_upper_tail_q,1,0.01,0.1,89880,75736,a three-vector reached the caller,0.8426346239430351,0.8402373865398419,0.8450097263811799,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,double,0.505,0.0050000000000000044,seed,9001,target_upper_tail_q,2,0.001,0.01,9038,0,a three-vector reached the caller,0.0,0.0,0.00033140471854675724,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,double,0.505,0.0050000000000000044,seed,9001,target_upper_tail_q,3,0.0001,0.001,881,0,a three-vector reached the caller,0.0,0.0,0.0033946024198808766,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,double,0.505,0.0050000000000000044,seed,9001,target_upper_tail_q,4,1e-05,0.0001,102,0,a three-vector reached the caller,0.0,0.0,0.028942819582926327,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,double,0.505,0.0050000000000000044,seed,9001,target_upper_tail_q,5,1e-06,1e-05,9,0,a three-vector reached the caller,0.0,0.0,0.2831288355631134,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,double,0.505,0.0050000000000000044,seed,9001,target_upper_tail_q,6,1e-08,1e-06,1,0,a three-vector reached the caller,0.0,0.0,0.95,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,double,0.505,0.0050000000000000044,seed,9001,target_upper_tail_q,0,0.1,1.0,900089,900089,a three-vector reached the caller,1.0,0.9999959016587304,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,double,0.505,0.0050000000000000044,seed,9001,target_upper_tail_q,1,0.01,0.1,89880,89880,a three-vector reached the caller,1.0,0.9999589585697024,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,double,0.505,0.0050000000000000044,seed,9001,target_upper_tail_q,2,0.001,0.01,9038,9038,a three-vector reached the caller,1.0,0.9995919310970991,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,double,0.505,0.0050000000000000044,seed,9001,target_upper_tail_q,3,0.0001,0.001,881,183,a three-vector reached the caller,0.20771850170261066,0.18137682252988985,0.23603071328492192,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,double,0.505,0.0050000000000000044,seed,9001,target_upper_tail_q,4,1e-05,0.0001,102,0,a three-vector reached the caller,0.0,0.0,0.028942819582926327,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,double,0.505,0.0050000000000000044,seed,9001,target_upper_tail_q,5,1e-06,1e-05,9,0,a three-vector reached the caller,0.0,0.0,0.2831288355631134,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,double,0.505,0.0050000000000000044,seed,9001,target_upper_tail_q,6,1e-08,1e-06,1,0,a three-vector reached the caller,0.0,0.0,0.95,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,double,0.505,0.0050000000000000044,seed,9001,target_upper_tail_q,0,0.1,1.0,900089,900089,a three-vector reached the caller,1.0,0.9999959016587304,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,double,0.505,0.0050000000000000044,seed,9001,target_upper_tail_q,1,0.01,0.1,89880,71100,a three-vector reached the caller,0.7910547396528705,0.7883819200351359,0.793708762531413,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,double,0.505,0.0050000000000000044,seed,9001,target_upper_tail_q,2,0.001,0.01,9038,0,a three-vector reached the caller,0.0,0.0,0.00033140471854675724,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,double,0.505,0.0050000000000000044,seed,9001,target_upper_tail_q,3,0.0001,0.001,881,0,a three-vector reached the caller,0.0,0.0,0.0033946024198808766,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,double,0.505,0.0050000000000000044,seed,9001,target_upper_tail_q,4,1e-05,0.0001,102,0,a three-vector reached the caller,0.0,0.0,0.028942819582926327,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,double,0.505,0.0050000000000000044,seed,9001,target_upper_tail_q,5,1e-06,1e-05,9,0,a three-vector reached the caller,0.0,0.0,0.2831288355631134,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,double,0.505,0.0050000000000000044,seed,9001,target_upper_tail_q,6,1e-08,1e-06,1,0,a three-vector reached the caller,0.0,0.0,0.95,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,double,0.505,0.0050000000000000044,seed,9002,target_upper_tail_q,0,0.1,1.0,900227,900227,a three-vector reached the caller,1.0,0.999995902286983,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,double,0.505,0.0050000000000000044,seed,9002,target_upper_tail_q,1,0.01,0.1,89904,75768,a three-vector reached the caller,0.8427656166577683,0.840369503169899,0.845139592615283,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,double,0.505,0.0050000000000000044,seed,9002,target_upper_tail_q,2,0.001,0.01,8943,0,a three-vector reached the caller,0.0,0.0,0.0003349245860840844,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,double,0.505,0.0050000000000000044,seed,9002,target_upper_tail_q,3,0.0001,0.001,831,0,a three-vector reached the caller,0.0,0.0,0.0035984825390150688,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,double,0.505,0.0050000000000000044,seed,9002,target_upper_tail_q,4,1e-05,0.0001,88,0,a three-vector reached the caller,0.0,0.0,0.03346948891663748,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,double,0.505,0.0050000000000000044,seed,9002,target_upper_tail_q,5,1e-06,1e-05,7,0,a three-vector reached the caller,0.0,0.0,0.34816365513116077,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,double,0.505,0.0050000000000000044,seed,9002,target_upper_tail_q,0,0.1,1.0,900227,900227,a three-vector reached the caller,1.0,0.999995902286983,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,double,0.505,0.0050000000000000044,seed,9002,target_upper_tail_q,1,0.01,0.1,89904,89904,a three-vector reached the caller,1.0,0.9999589695255455,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,double,0.505,0.0050000000000000044,seed,9002,target_upper_tail_q,2,0.001,0.01,8943,8943,a three-vector reached the caller,1.0,0.9995875971430608,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,double,0.505,0.0050000000000000044,seed,9002,target_upper_tail_q,3,0.0001,0.001,831,156,a three-vector reached the caller,0.18772563176895307,0.16171964337423828,0.21596753260266627,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,double,0.505,0.0050000000000000044,seed,9002,target_upper_tail_q,4,1e-05,0.0001,88,0,a three-vector reached the caller,0.0,0.0,0.03346948891663748,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,double,0.505,0.0050000000000000044,seed,9002,target_upper_tail_q,5,1e-06,1e-05,7,0,a three-vector reached the caller,0.0,0.0,0.34816365513116077,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,double,0.505,0.0050000000000000044,seed,9002,target_upper_tail_q,0,0.1,1.0,900227,900227,a three-vector reached the caller,1.0,0.999995902286983,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,double,0.505,0.0050000000000000044,seed,9002,target_upper_tail_q,1,0.01,0.1,89904,71083,a three-vector reached the caller,0.7906544758853888,0.7879801568907514,0.7933100290446976,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,double,0.505,0.0050000000000000044,seed,9002,target_upper_tail_q,2,0.001,0.01,8943,0,a three-vector reached the caller,0.0,0.0,0.0003349245860840844,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,double,0.505,0.0050000000000000044,seed,9002,target_upper_tail_q,3,0.0001,0.001,831,0,a three-vector reached the caller,0.0,0.0,0.0035984825390150688,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,double,0.505,0.0050000000000000044,seed,9002,target_upper_tail_q,4,1e-05,0.0001,88,0,a three-vector reached the caller,0.0,0.0,0.03346948891663748,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,double,0.505,0.0050000000000000044,seed,9002,target_upper_tail_q,5,1e-06,1e-05,7,0,a three-vector reached the caller,0.0,0.0,0.34816365513116077,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,double,0.505,0.0050000000000000044,seed,9003,target_upper_tail_q,0,0.1,1.0,899998,899998,a three-vector reached the caller,1.0,0.9999959012443426,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,double,0.505,0.0050000000000000044,seed,9003,target_upper_tail_q,1,0.01,0.1,89820,75670,a three-vector reached the caller,0.8424627031841461,0.8400636078817689,0.8448396598568908,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,double,0.505,0.0050000000000000044,seed,9003,target_upper_tail_q,2,0.001,0.01,9184,0,a three-vector reached the caller,0.0,0.0,0.0003261371665046475,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,double,0.505,0.0050000000000000044,seed,9003,target_upper_tail_q,3,0.0001,0.001,900,0,a three-vector reached the caller,0.0,0.0,0.0033230577960773333,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,double,0.505,0.0050000000000000044,seed,9003,target_upper_tail_q,4,1e-05,0.0001,84,0,a three-vector reached the caller,0.0,0.0,0.03503503060494206,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,double,0.505,0.0050000000000000044,seed,9003,target_upper_tail_q,5,1e-06,1e-05,14,0,a three-vector reached the caller,0.0,0.0,0.19263617565013524,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,double,0.505,0.0050000000000000044,seed,9003,target_upper_tail_q,0,0.1,1.0,899998,899998,a three-vector reached the caller,1.0,0.9999959012443426,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,double,0.505,0.0050000000000000044,seed,9003,target_upper_tail_q,1,0.01,0.1,89820,89820,a three-vector reached the caller,1.0,0.9999589311544802,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,double,0.505,0.0050000000000000044,seed,9003,target_upper_tail_q,2,0.001,0.01,9184,9184,a three-vector reached the caller,1.0,0.9995984169524388,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,double,0.505,0.0050000000000000044,seed,9003,target_upper_tail_q,3,0.0001,0.001,900,151,a three-vector reached the caller,0.16777777777777778,0.14392881557389572,0.19382366204737936,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,double,0.505,0.0050000000000000044,seed,9003,target_upper_tail_q,4,1e-05,0.0001,84,0,a three-vector reached the caller,0.0,0.0,0.03503503060494206,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,double,0.505,0.0050000000000000044,seed,9003,target_upper_tail_q,5,1e-06,1e-05,14,0,a three-vector reached the caller,0.0,0.0,0.19263617565013524,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,double,0.505,0.0050000000000000044,seed,9003,target_upper_tail_q,0,0.1,1.0,899998,899998,a three-vector reached the caller,1.0,0.9999959012443426,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,double,0.505,0.0050000000000000044,seed,9003,target_upper_tail_q,1,0.01,0.1,89820,71091,a three-vector reached the caller,0.7914829659318637,0.788811241948741,0.7941358528890399,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,double,0.505,0.0050000000000000044,seed,9003,target_upper_tail_q,2,0.001,0.01,9184,0,a three-vector reached the caller,0.0,0.0,0.0003261371665046475,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,double,0.505,0.0050000000000000044,seed,9003,target_upper_tail_q,3,0.0001,0.001,900,0,a three-vector reached the caller,0.0,0.0,0.0033230577960773333,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,double,0.505,0.0050000000000000044,seed,9003,target_upper_tail_q,4,1e-05,0.0001,84,0,a three-vector reached the caller,0.0,0.0,0.03503503060494206,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,double,0.505,0.0050000000000000044,seed,9003,target_upper_tail_q,5,1e-06,1e-05,14,0,a three-vector reached the caller,0.0,0.0,0.19263617565013524,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,double,0.505,0.0050000000000000044,seed,9004,target_upper_tail_q,0,0.1,1.0,900033,900033,a three-vector reached the caller,1.0,0.9999959014037324,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,double,0.505,0.0050000000000000044,seed,9004,target_upper_tail_q,1,0.01,0.1,90043,76105,a three-vector reached the caller,0.8452072898504048,0.8428280783588525,0.8475642401467597,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,double,0.505,0.0050000000000000044,seed,9004,target_upper_tail_q,2,0.001,0.01,8945,0,a three-vector reached the caller,0.0,0.0,0.00033484971330477453,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,double,0.505,0.0050000000000000044,seed,9004,target_upper_tail_q,3,0.0001,0.001,888,0,a three-vector reached the caller,0.0,0.0,0.003367888278532294,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,double,0.505,0.0050000000000000044,seed,9004,target_upper_tail_q,4,1e-05,0.0001,82,0,a three-vector reached the caller,0.0,0.0,0.03587403171067116,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,double,0.505,0.0050000000000000044,seed,9004,target_upper_tail_q,5,1e-06,1e-05,8,0,a three-vector reached the caller,0.0,0.0,0.3123439780663678,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,double,0.505,0.0050000000000000044,seed,9004,target_upper_tail_q,6,1e-08,1e-06,1,0,a three-vector reached the caller,0.0,0.0,0.95,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,double,0.505,0.0050000000000000044,seed,9004,target_upper_tail_q,0,0.1,1.0,900033,900033,a three-vector reached the caller,1.0,0.9999959014037324,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,double,0.505,0.0050000000000000044,seed,9004,target_upper_tail_q,1,0.01,0.1,90043,90043,a three-vector reached the caller,1.0,0.9999590328632744,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,double,0.505,0.0050000000000000044,seed,9004,target_upper_tail_q,2,0.001,0.01,8945,8945,a three-vector reached the caller,1.0,0.999587689332625,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,double,0.505,0.0050000000000000044,seed,9004,target_upper_tail_q,3,0.0001,0.001,888,171,a three-vector reached the caller,0.19256756756756757,0.16712402732540513,0.22006882812033204,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,double,0.505,0.0050000000000000044,seed,9004,target_upper_tail_q,4,1e-05,0.0001,82,0,a three-vector reached the caller,0.0,0.0,0.03587403171067116,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,double,0.505,0.0050000000000000044,seed,9004,target_upper_tail_q,5,1e-06,1e-05,8,0,a three-vector reached the caller,0.0,0.0,0.3123439780663678,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,double,0.505,0.0050000000000000044,seed,9004,target_upper_tail_q,6,1e-08,1e-06,1,0,a three-vector reached the caller,0.0,0.0,0.95,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,double,0.505,0.0050000000000000044,seed,9004,target_upper_tail_q,0,0.1,1.0,900033,900033,a three-vector reached the caller,1.0,0.9999959014037324,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,double,0.505,0.0050000000000000044,seed,9004,target_upper_tail_q,1,0.01,0.1,90043,71527,a three-vector reached the caller,0.7943649145408305,0.7917100338442109,0.797000818873107,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,double,0.505,0.0050000000000000044,seed,9004,target_upper_tail_q,2,0.001,0.01,8945,0,a three-vector reached the caller,0.0,0.0,0.00033484971330477453,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,double,0.505,0.0050000000000000044,seed,9004,target_upper_tail_q,3,0.0001,0.001,888,0,a three-vector reached the caller,0.0,0.0,0.003367888278532294,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,double,0.505,0.0050000000000000044,seed,9004,target_upper_tail_q,4,1e-05,0.0001,82,0,a three-vector reached the caller,0.0,0.0,0.03587403171067116,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,double,0.505,0.0050000000000000044,seed,9004,target_upper_tail_q,5,1e-06,1e-05,8,0,a three-vector reached the caller,0.0,0.0,0.3123439780663678,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
